[2026-07-30 20:57:36,710] [INFO]: [User #1] Asked: 'mujha top 10 rows ka data la ka do' on table [customers_1000__2]
[2026-08-07 21:03:24,645] [INFO]: [User #6] Asked: 'give me top high ticket value' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-07 23:50:49,018] [INFO]: [User #6] Asked: '"Leslie Yoder" mujha iska data la ka do' on table [Moiz_u6]
[2026-08-08 00:03:53,237] [INFO]: [User #8] Asked: 'Achcha Mera Aaj Mood bahut Achcha hai tum mujhe yah bata sakte ho Suggest kar sakte ho ki aaj main kya khaun' on table [customers_1000__1_u8]
[2026-08-08 13:46:46,638] [INFO]: [User #9] Asked: 'give me total delivered audit please' on table [Mastermindswear_Oder_Sheet_u9]
[2026-08-08 13:46:46,667] [INFO]: [User #9] Asked: 'give me total delivered order' on table [Mastermindswear_Oder_Sheet_u9]
[2026-08-08 13:47:10,606] [INFO]: [User #9] Asked: 'Mujhe Jo delivered audit Hai Unka data La kar do' on table [Mastermindswear_Oder_Sheet_u9]
[2026-08-09 14:30:00,673] [INFO]: [User #10] Asked: 'show me delivered audit data' on table [Mastermindswear_Oder_Sheet_u10]
[2026-08-09 14:30:00,737] [INFO]: [User #10] Asked: 'give me delivered audit data list' on table [Mastermindswear_Oder_Sheet_u10]
[2026-08-09 14:30:54,598] [INFO]: [User #10] Asked: 'hello chat GPT kaise ho tum' on table [Mastermindswear_Oder_Sheet_u10]
[2026-08-09 14:49:36,551] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 14:49:39,231] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 14:49:39,340] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 14:49:41,174] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 14:49:41,330] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 14:52:45,505] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Moiz_u6]
[2026-08-09 20:39:32,334] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 20:39:50,687] [INFO]: [User #6] Multi-dataset query: '' across 2 tables.
[2026-08-09 20:41:59,918] [INFO]: [User #6] Asked: '"jacob53@case-mata.net"  Mujha is ka data show karon' on table [Salman_u6]
[2026-08-09 20:42:14,095] [INFO]: [User #6] Asked: 'Ya EMail ha "jacob53@case-mata.net"  Mujha is ka data show karon' on table [Salman_u6]
[2026-08-09 20:42:15,353] [INFO]: [User #6] Asked: 'Ya EMail ha "jacob53@case-mata.net"  Mujha is ka data show karon' on table [Salman_u6]
[2026-08-09 20:42:16,447] [INFO]: [User #6] Asked: 'Ya EMail ha "jacob53@case-mata.net"  Mujha is ka data show karon' on table [Salman_u6]
[2026-08-09 20:42:26,035] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-09 20:42:52,936] [INFO]: [User #6] Asked: '"Geoffrey"  Mujha Iska data show karo' on table [Salman_u6]
[2026-08-09 20:43:15,888] [INFO]: [User #6] Asked: '"Jonathon Wallace"  Mujha Iska data show karo' on table [Salman_u6]
[2026-08-09 20:44:07,040] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-09 20:44:48,277] [INFO]: [User #6] Asked: '"Jaclyn" Mujha iska data show karo' on table [Salman_u6]
[2026-08-09 20:45:34,030] [INFO]: [User #6] Asked: 'Mujha Is Record Id "527" Ka data la ka do' on table [Salman_u6]
[2026-08-10 08:19:13,007] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:22:54,668] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:23:30,328] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:27:28,833] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:27:50,231] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:32:36,817] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:32:39,752] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Salman_u6]
[2026-08-10 08:35:45,282] [INFO]: [User #6] Asked: 'Give me top 50 records' on table [Salman_u6]
[2026-08-10 08:35:47,813] [INFO]: [User #6] Asked: 'Give me top 50 records' on table [Salman_u6]
[2026-08-10 08:36:34,307] [INFO]: [User #6] Asked: 'Give me top 50 records' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:36:48,586] [INFO]: [User #6] Asked: 'show top 20 order data' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:36:51,074] [INFO]: [User #6] Asked: 'show top 20 order data' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:42:42,016] [INFO]: [User #6] Asked: 'mujha shuru ka 25 records show karon' on table [Salman_u6]
[2026-08-10 08:42:45,092] [INFO]: [User #6] Asked: 'mujha shuru ka 25 records show karon' on table [Salman_u6]
[2026-08-10 08:44:06,025] [INFO]: [User #6] Asked: 'mujha shuru ka 25 records show karon' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:44:09,111] [INFO]: [User #6] Asked: 'mujha shuru ka 25 records show karon' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:44:11,654] [INFO]: [User #6] Asked: 'mujha shuru ka 25 records show karon' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:50:42,664] [INFO]: [User #6] Asked: 'mujha high volume vaue show karon 48' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:50:44,916] [INFO]: [User #6] Asked: 'mujha high volume vaue show karon 48' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:51:25,577] [INFO]: [User #6] Asked: 'mujha high volume vaue show karon 28' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:51:27,044] [INFO]: [User #6] Asked: 'mujha high volume vaue show karon 28' on table [Mastermindswear_Oder_Sheet_u6]
[2026-08-10 08:55:29,273] [INFO]: [User #6] Asked: 'mujha high volume 79 data sho karon' on table [Salman_u6]
[2026-08-10 08:55:31,691] [INFO]: [User #6] Asked: 'mujha high volume 79 data sho karon' on table [Salman_u6]
[2026-08-10 20:14:10,881] [INFO]: [User #6] Asked: 'mujha 70 records show karon high value wala' on table [Salman_u6]
[2026-08-10 20:26:08,228] [INFO]: [User #6] Asked: 'mujha high value wala 90 reocrds ka data do' on table [Salman_u6]
[2026-08-10 20:43:24,606] [INFO]: [User #6] Asked: 'mujha high value wala 290 reocrds ka data do' on table [Salman_u6]
[2026-08-10 20:43:34,932] [INFO]: [User #6] Asked: 'mujha high value 350 orders ka data show do' on table [Salman_u6]
[2026-08-10 20:43:58,218] [INFO]: [User #6] Asked: 'mujha high value 80 orders ka data show do' on table [Salman_u6]
[2026-08-10 20:44:21,952] [INFO]: [User #6] Asked: 'Ashu 95 orders' on table [Salman_u6]
[2026-08-10 20:44:32,344] [INFO]: [User #6] Asked: 'aap mujhe 95 data show karao' on table [Salman_u6]
[2026-08-10 21:00:38,214] [INFO]: [User #6] Asked: 'Mujhe top 200 records ka data show karvao' on table [Salman_u6]
[2026-08-10 21:01:02,726] [INFO]: [User #6] Asked: 'Achcha Ab Mujhe top 5 records ka data La kar do' on table [Salman_u6]
[2026-08-10 23:15:18,828] [INFO]: [User #6] Asked: 'Mujhe delivered order ka data dikhao' on table [Mastermindswear_Oder_Sheets_u6]
[2026-08-10 23:16:00,514] [INFO]: [User #6] Asked: 'hello chat GPT kaise ho tum' on table [Mastermindswear_Oder_Sheets_u6]
[2026-08-12 10:35:14,191] [INFO]: [User #21] Asked: 'Show top 10 customers' on table [Download_u21]
[2026-08-12 10:35:34,756] [INFO]: [User #21] Asked: 'Show top 10 customers' on table [Download_u21]
[2026-08-12 10:36:02,029] [INFO]: [User #21] Asked: 'Mujhe delivered audits ka data dikhao' on table [Download_u21]
[2026-08-12 10:52:51,834] [INFO]: [User #25] Asked: 'Mujhe delivered always ka data dikhao' on table [Download_u25]
[2026-08-12 10:54:10,793] [INFO]: [User #25] Asked: 'Show top 10 customers' on table [Download_u25]
[2026-08-12 10:54:37,532] [INFO]: [User #25] Asked: 'hello aaj jana hai how are you' on table [Download_u25]
[2026-08-12 10:56:27,107] [INFO]: [User #25] Asked: 'Show top 10 customers' on table [Download_u25]
[2026-08-14 01:55:38,074] [INFO]: [User #6] Asked: 'Jo 25000 Jo 2500 se upar ka amount ka data hai mujhe vah show karao' on table [Download_u6]
[2026-08-14 01:57:00,144] [INFO]: [User #6] Asked: 'Jo bacche show jinki amount ki order hai mujhe Unka data show karao' on table [Download_u6]
[2026-08-14 01:58:37,355] [INFO]: [User #6] Asked: 'Show top 10 customers' on table [Download_u6]
[2026-08-14 10:38:51,414] [INFO]: [User #21] Asked: 'Show top 10 customers' on table [Download_u21]
